#OTU ID,W12t1b,W12t1c,W12t1l,W12t2b,W12t2c,W12t2l,W12t3b,W12t3c,W12t3l,W12t4b,W12t4c,W12t4l,W12t5b,W12t5c,W12t5l,W12t6b,W12t6c,W12t6l,W48t21b,W48t21c,W48t21l,W48t22b,W48t22c,W48t22l,W48t23b,W48t23c,W48t23l,W48t24b,W48t24c,W48t24l,W48t25b,W48t25c,W48t25l,W48t26b,W48t26c,W48t26l,WC10Mb,WC10Mc,WC10Ml,WC31Hb,WC31Hc,WC31Hl,WC32Hb,WC32Hc,WC32Hl,WC33Hb,WC33Hc,WC33Hl,WC8Mb,WC8Mc,WC8Ml,WC9Mb,WC9Mc,WC9Ml
Zotu9404,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9405,1,2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,1,4,0,0,7,0,0,7,0,1,3,0,0,2,0,0,4,9,0,1,0,0,7,0,0,3,2,0,0,1,0,4,0,0,0,0
Zotu9406,0,0,23,0,1,4,0,0,1,0,1,4,0,0,4,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,10,0,1,16,0,4,0,0,3,10,0,0,26,0,0,0
Zotu9407,2,0,0,3,1,0,3,0,0,5,1,0,2,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,1,0,0,1,0,1,1,1,0,4,0,0,0,1,0,2,0,0
Zotu9408,0,3,7,0,0,0,0,0,3,0,0,0,0,1,6,0,1,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,2,0,0,4,6,0,0,0,0,3,0,0,1,0
Zotu9409,1,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu941,10,0,0,6,6,1,34,0,1,31,5,0,18,6,0,10,0,0,7,0,0,29,0,0,3,0,0,6,1,1,25,2,0,31,0,1,34,3,0,0,0,0,1,0,0,2,0,0,17,2,5,19,1,0
Zotu9410,0,1,2,0,1,3,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,2,1,2,0,0,0,1,0,4,0,1,3,4,1,0,1,0,1,3,0,0,0,0,2,5,1,0,0,0,1,2
Zotu9411,0,7,31,0,0,0,0,7,0,0,2,0,0,2,0,0,0,0,0,2,0,0,5,0,0,2,0,0,4,0,1,0,0,0,1,0,0,4,0,0,3,0,0,7,0,0,1,2,0,21,0,1,0,0
Zotu9412,0,0,0,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu9413,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu9414,0,8,0,0,7,0,0,4,2,0,1,0,0,0,1,0,3,5,0,0,0,0,2,0,1,7,3,0,4,0,0,0,0,0,10,0,0,1,18,0,2,28,0,6,1,0,2,0,0,4,0,0,0,1
Zotu9415,0,0,31,0,1,31,0,0,0,0,7,0,0,0,0,0,0,10,0,14,8,0,0,0,0,5,0,0,0,0,1,9,0,0,1,0,0,0,47,0,0,0,0,0,0,0,0,28,0,0,99,0,0,26
Zotu9416,0,2,0,0,3,1,0,1,1,0,0,0,0,1,3,0,0,3,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Zotu9417,0,1,0,0,5,0,0,0,1,0,0,0,0,1,0,0,3,0,0,2,0,0,2,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4,0,0,1,0,0,1,0,0,2,1,0,1,2
Zotu9418,0,0,1,0,0,1,0,0,0,1,0,0,7,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
Zotu9419,8,0,0,7,6,1,8,1,1,4,1,0,5,15,0,10,3,0,1,1,1,2,1,1,5,4,1,0,0,0,3,7,1,3,3,4,2,1,3,5,0,14,10,7,11,4,0,0,3,2,0,4,0,1
Zotu942,9,3,0,11,12,0,2,7,0,8,3,3,3,4,11,12,9,0,12,17,11,2,1,0,2,0,3,1,0,2,3,2,4,3,4,0,3,3,0,5,0,6,14,1,5,19,5,0,4,0,9,24,4,9
Zotu9420,0,0,1,0,0,0,0,0,0,1,0,1,3,0,0,0,1,0,19,0,0,0,0,1,4,0,2,0,3,0,0,0,0,0,1,1,0,2,0,0,2,0,96,0,1,3,5,1,0,0,1,3,0,2
Zotu9421,0,0,21,0,0,0,0,2,1,0,2,1,0,0,0,0,4,0,0,0,1,0,6,0,0,13,0,0,0,0,0,3,0,1,0,0,0,6,0,1,7,2,0,6,0,1,1,31,0,1,0,0,0,3
Zotu9422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9423,0,0,0,0,0,0,0,4,1,2,4,0,6,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2,0,0,1,0,0,3,0,0,0,0,0
Zotu9424,0,0,0,0,3,2,0,0,1,0,0,2,0,0,6,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,4,0,1,0,0,1,10,0,0,0,1,2,0,0,0,5
Zotu9425,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu9426,0,2,11,1,4,1,0,5,0,0,7,0,0,4,2,0,3,14,0,0,0,0,0,0,0,0,1,0,2,9,1,3,0,0,6,28,0,0,13,0,3,1,0,0,0,0,2,10,0,4,0,0,2,0
Zotu9427,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0
Zotu9428,0,13,8,0,7,10,0,4,10,0,2,6,0,6,2,0,5,6,4,10,0,2,7,3,2,12,0,0,7,0,2,18,0,1,7,52,0,3,11,1,4,6,0,17,7,0,10,5,0,15,0,2,7,10
Zotu9429,0,1,1,0,8,7,0,0,0,0,1,2,0,1,0,0,7,1,0,9,1,0,5,0,0,3,1,0,4,0,0,3,0,0,2,2,1,6,5,3,5,0,5,11,0,0,1,0,0,6,0,1,4,0
Zotu943,0,6,2,0,11,13,0,7,8,0,5,18,0,0,8,0,16,4,0,13,19,0,5,20,0,12,23,0,7,11,0,4,10,0,24,20,0,10,17,0,18,4,0,6,12,0,4,13,0,14,28,0,7,3
Zotu9430,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,1,4,4,0,4,1,1,3,8,1,2,1,0,4,0,0,3,1,0,1,0,1,5,0,1,4,0,0,1,1,0,6,0,0,1,7,0,0,0
Zotu9431,0,1,0,11,9,0,0,2,0,0,0,1,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,1,0,0,6,2,0,5,1,0,0,0,0,0,0,0
Zotu9432,0,3,0,1,0,1,0,0,1,0,2,0,1,2,3,0,2,0,0,7,1,0,0,1,0,10,5,0,1,8,0,0,1,0,4,0,0,4,1,0,3,0,0,2,6,0,2,1,0,1,2,1,3,1
Zotu9433,0,6,0,0,10,0,0,0,0,0,10,1,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,19,12,0,5,1,0,7,0,0,16,0,0,10,0,0,13,0,0,13,0
Zotu9434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,2,0,0,3,0,1,6,0,4,5,0,1,3,0,4,0,0,1,0,0,0,0,0,0,0,0,3,0,0,4,0,0
Zotu9435,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,7,0,0,0,0,2,0,0,3,0,0,5,7,0,0,0,0,0,0,0,1,0,0,1,3,0,2,1,0,0,0
Zotu9436,0,2,4,0,4,4,0,7,0,0,1,10,0,0,5,0,3,0,0,1,2,0,5,6,0,2,1,0,0,1,0,2,16,0,3,0,0,1,0,0,2,7,0,3,4,0,5,2,0,1,1,0,4,1
Zotu9437,3,1,0,1,0,0,2,1,0,2,1,10,1,1,1,1,6,4,0,0,2,5,2,1,7,0,0,4,3,1,6,4,5,3,10,0,2,6,1,3,0,1,0,0,0,1,7,0,0,3,0,0,2,16
Zotu9438,0,3,1,0,5,0,0,13,0,2,2,0,0,2,0,0,3,1,1,0,0,1,3,1,1,1,0,0,3,1,0,1,0,1,2,13,0,0,1,0,4,0,0,0,14,0,7,3,1,8,1,0,14,1
Zotu9439,2,1,0,0,0,3,0,0,0,0,1,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0
Zotu944,9,0,0,23,1,1,19,0,0,12,6,0,14,3,1,25,0,1,40,1,0,27,1,4,34,2,0,8,0,0,8,0,0,32,0,0,10,1,0,10,0,0,19,1,0,13,1,0,17,2,1,22,1,0
Zotu9440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0
Zotu9441,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,2,6,10,0,2,0,0,1,0,2,4,0,1,2,0,1,6,0,2,4,0,0,3,7,0,0,0
Zotu9442,0,0,0,0,0,0,1,0,0,8,2,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0
Zotu9443,2,0,0,6,2,0,0,0,0,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,1,0,3,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0
Zotu9444,0,1,1,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu9445,6,0,0,23,1,0,3,0,0,1,1,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,3,0,8,0,0,4,0,0,0,0,0,5,3,0,3,2,0,1,7,1,0,4,0,0,1,0
Zotu9446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9447,14,3,0,1,0,1,0,6,0,0,5,0,0,0,0,2,0,1,0,1,0,1,1,0,1,4,2,1,2,2,0,3,0,4,7,2,2,5,2,0,2,0,1,6,1,0,2,0,1,4,1,4,2,1
Zotu9448,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,30,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
Zotu9449,0,1,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0,0,1,0,0,13,0,0,0,0,0,1,5,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,12,0
Zotu945,2,0,0,17,2,0,1,0,0,58,1,0,45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,15,0,0,36,0,0,31,0,0,1,0,0,41,0,0
Zotu9450,16,0,1,3,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,0,0,0,0,0
Zotu9451,0,4,0,0,6,0,0,4,3,1,1,0,1,0,4,0,1,0,1,19,5,0,6,14,1,11,0,1,6,1,0,7,1,0,1,20,0,5,0,0,6,0,2,13,0,0,9,0,0,8,10,0,1,8
Zotu9452,3,0,0,1,0,0,5,1,0,3,2,2,0,2,0,7,3,0,2,0,1,1,9,0,7,11,1,0,1,0,7,0,0,3,2,0,2,4,0,1,7,0,10,3,2,9,1,1,5,4,0,9,5,2
Zotu9453,1,0,1,0,3,2,3,14,0,8,0,0,1,1,0,6,1,1,0,0,0,8,7,0,7,1,2,1,11,3,0,1,0,4,0,2,1,0,2,0,0,0,2,0,0,0,1,2,2,0,0,0,4,0
Zotu9454,0,6,0,0,1,0,0,5,8,0,6,2,0,1,8,0,5,0,0,0,0,1,0,0,0,1,0,0,4,0,0,5,0,0,3,0,0,3,1,0,4,8,0,15,13,0,13,0,0,4,9,0,0,1
Zotu9455,0,0,2,1,0,1,0,0,2,0,1,0,0,1,3,0,7,1,0,0,3,0,2,36,0,9,1,0,1,1,0,1,1,0,3,1,4,5,0,0,2,1,0,0,1,0,9,1,0,1,1,0,0,15
Zotu9456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Zotu9457,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,1,0,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Zotu9458,1,0,0,5,4,0,0,0,0,1,0,0,0,1,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu9459,0,1,0,0,11,1,0,9,1,1,5,11,0,1,0,0,1,0,0,1,0,0,7,0,0,12,0,0,4,0,0,4,0,0,8,0,0,5,4,0,6,0,0,1,0,0,10,13,0,6,1,0,3,0
Zotu946,0,0,10,0,0,13,0,0,2,0,0,16,0,1,15,0,0,12,0,4,1,0,0,24,0,0,15,0,2,20,0,0,10,0,0,16,0,0,12,0,0,9,0,0,10,0,0,59,0,1,20,0,0,13
Zotu9460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9461,2,3,1,0,2,6,6,0,2,0,2,0,1,1,0,0,5,0,0,0,1,1,3,0,1,5,3,0,1,1,0,7,3,1,13,0,1,9,6,0,1,0,2,4,0,0,4,6,0,2,5,2,0,11
Zotu9462,2,0,1,1,1,1,0,1,1,0,0,7,1,0,6,5,3,1,0,0,1,2,0,0,0,0,4,0,0,0,0,7,0,1,4,1,1,3,0,1,2,4,0,0,2,0,2,0,0,1,2,2,1,0
Zotu9463,0,0,0,0,0,0,0,0,1,0,1,0,0,1,4,0,0,0,0,3,0,0,2,2,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0
Zotu9464,0,0,1,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,3,1,0,3,0,3,0,0,0,8,0,0,5,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9465,0,6,10,0,11,1,0,7,1,0,4,0,1,6,0,0,9,0,0,0,1,0,8,0,0,13,0,0,7,1,0,8,0,0,5,0,0,8,0,0,10,0,1,7,4,0,19,0,1,7,1,0,3,0
Zotu9466,0,6,0,0,7,0,1,2,0,0,4,0,1,1,0,0,5,1,0,7,0,0,8,0,0,7,0,0,2,0,0,4,1,0,9,0,0,7,0,0,6,0,0,8,0,0,8,0,0,8,4,1,5,0
Zotu9467,0,3,0,0,0,1,0,0,0,0,5,1,0,0,0,0,3,2,0,1,0,1,1,1,0,1,1,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,1,0,0,0,2,1,0,0,0,0,2,1
Zotu9468,0,0,0,0,0,0,0,29,0,0,0,0,0,2,0,0,0,0,0,0,2,0,14,0,0,3,0,0,11,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,6,1
Zotu9469,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
Zotu947,0,19,7,5,20,0,4,13,7,1,17,0,0,6,8,2,20,5,1,14,1,0,13,5,2,16,0,13,13,0,2,18,1,2,0,5,2,26,2,0,30,1,7,31,0,0,15,1,3,26,1,3,16,18
Zotu9470,0,1,0,0,6,0,0,0,1,0,1,10,0,1,0,0,7,0,0,5,0,0,6,0,0,3,0,0,1,0,0,0,13,0,2,0,1,4,0,0,2,0,0,2,0,0,3,0,0,6,1,0,0,0
Zotu9471,3,0,0,1,0,0,0,0,0,2,1,0,2,0,0,0,0,0,5,0,0,3,0,0,0,0,0,1,0,0,4,0,0,8,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Zotu9472,0,5,0,9,0,0,3,5,1,11,8,0,2,2,0,14,2,0,3,3,0,0,2,0,2,5,0,3,1,0,7,2,0,14,15,0,1,1,1,1,11,0,1,0,0,2,1,1,3,0,0,2,3,0
Zotu9473,0,1,6,0,2,0,0,0,2,0,1,4,0,0,5,0,1,2,0,0,0,0,2,0,0,1,2,0,3,0,0,2,0,0,0,1,0,1,2,0,0,1,0,0,6,0,3,0,0,1,0,0,0,5
Zotu9474,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0
Zotu9475,0,3,0,0,0,3,0,0,1,1,1,6,0,0,4,0,1,1,0,1,0,0,1,7,0,5,0,0,2,3,0,0,1,0,0,5,0,0,6,0,1,17,0,0,5,0,0,3,0,4,0,1,5,0
Zotu9476,0,10,20,1,2,0,0,2,0,0,10,0,0,0,6,0,0,0,0,11,0,0,1,0,0,11,0,0,19,0,0,2,0,0,11,0,1,2,0,0,2,0,0,2,14,0,0,22,0,0,0,0,1,0
Zotu9477,0,0,0,0,0,0,0,4,5,0,0,0,1,0,0,0,6,0,0,2,0,0,1,0,0,5,0,0,9,0,0,12,2,0,1,0,0,1,0,0,2,0,0,1,12,0,0,0,0,8,1,0,3,0
Zotu9478,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9479,0,0,0,0,0,0,0,0,12,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0
Zotu948,7,0,0,11,0,0,32,0,0,9,3,0,18,6,0,4,0,1,30,1,0,51,0,0,6,1,0,25,1,0,10,0,0,41,0,0,7,0,0,0,0,0,0,0,0,0,2,0,34,2,0,37,0,0
Zotu9480,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9481,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,3,0,0,5,0,0,0,6,0,2,6,0,5,0,0,3,1,0,3,0,0,0,1,0,8,0,0,7,0,0,3,2
Zotu9482,0,2,0,0,3,0,0,1,0,0,4,2,0,3,2,0,1,1,0,0,2,0,0,1,0,4,1,0,1,0,0,4,0,0,1,0,0,1,7,0,1,0,0,3,0,0,2,3,0,2,1,0,1,5
Zotu9483,0,0,0,0,0,6,0,0,0,0,1,4,1,0,0,0,0,0,0,0,31,0,1,2,1,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0
Zotu9484,0,0,0,0,1,9,0,0,0,0,1,6,0,0,0,0,3,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,3,0,0,1,0,3,0,0,0,0,0,0,1,0,1,3,0,2,1,1,3,7
Zotu9485,1,2,0,0,0,5,0,1,7,0,2,1,1,2,1,0,0,1,0,0,0,1,4,2,0,1,0,0,0,1,0,0,0,0,3,0,0,1,3,0,0,1,2,2,5,0,4,0,3,1,0,0,2,2
Zotu9486,0,9,0,0,2,2,0,4,2,0,3,0,0,4,0,0,4,15,2,0,0,0,6,28,0,0,0,0,0,0,0,0,18,0,1,0,0,6,0,0,5,0,1,4,1,1,6,10,0,4,16,0,1,0
Zotu9487,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,5,0,0,18,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu9488,0,0,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9489,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,20,0,0,22,0,0,26,1,0,0,0,0,0,0,0
Zotu949,1,21,4,0,25,12,3,12,14,0,6,1,1,16,0,2,23,10,0,18,3,0,22,12,2,16,0,0,19,8,1,14,0,0,26,2,0,26,0,1,28,1,0,24,4,1,22,11,1,27,23,0,16,6
Zotu9490,0,2,0,1,0,0,0,0,0,0,1,59,0,11,0,0,8,0,0,1,13,0,16,0,0,1,0,0,17,3,0,18,0,0,12,0,3,3,0,0,32,0,0,18,0,0,13,0,0,1,1,1,0,3
Zotu9491,0,1,0,0,0,0,0,0,2,0,0,2,0,0,5,0,0,0,0,0,5,1,0,0,0,0,0,0,1,2,0,3,1,0,1,3,1,1,2,0,0,0,0,1,4,0,2,0,0,1,2,0,0,0
Zotu9492,1,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,0,5,0,0,7,0,0,3,0,0,0,0,0,1,0,0,0,0,0,3,0
Zotu9493,0,1,0,2,4,0,3,0,2,2,1,0,2,1,1,3,2,0,6,2,0,12,1,0,0,0,0,0,1,2,0,4,0,1,1,0,4,2,0,4,0,0,1,2,0,2,1,4,9,2,0,0,1,1
Zotu9494,0,3,6,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,17,5,0,0,0,0,4,0,0,4,0
Zotu9495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,23,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0
Zotu9497,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,0,0,0,0,0,2,4,0,4,0,0,1,7,0,0,0,0,3,0,0,1,0,0,3,0,0,1,0,0,4,0,0,3,0,0,0,0
Zotu9498,0,1,0,0,6,1,0,1,0,0,2,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,13,0,0,7,0,6,0,0,0,24,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
Zotu9499,0,0,3,0,0,0,0,1,1,0,3,9,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,3,2,1,0,0,0,26,0,0,0
Zotu95,65,1,2,161,4,0,202,0,1,37,1,2,7,0,3,39,2,0,125,0,0,41,3,0,0,4,0,40,6,0,65,3,0,161,0,1,75,3,0,11,1,0,1,6,5,2,5,0,75,1,0,52,2,2
Zotu950,2,11,5,2,15,0,0,16,11,0,18,1,1,13,5,4,23,11,0,12,1,3,13,4,1,15,0,11,8,0,3,16,2,0,2,0,1,32,0,0,40,0,2,29,3,0,29,3,3,30,1,3,16,11
Zotu9500,0,1,3,1,0,1,0,1,0,1,1,3,0,1,0,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,1,4,0,11,0,1,1,1,1,0,0,2,1,0,3,2,7,4,0,2,1,0,1,0
Zotu9501,0,0,0,0,0,0,0,3,0,0,10,0,0,2,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0
Zotu9502,0,8,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,1,0,3,5,0,0,0,1,2,12,0,6,0,1,0,7,0,4,2,0,1,9,0,1,0,0,1,1,0,2,0
Zotu9503,18,0,1,2,0,0,5,0,0,0,1,0,3,1,0,1,1,0,4,0,0,3,0,0,0,0,2,1,0,2,11,0,2,1,1,0,2,0,1,3,1,0,3,3,1,10,2,0,4,0,0,0,0,1
Zotu9504,0,1,0,0,1,4,0,6,0,0,1,4,0,1,3,0,1,1,0,0,1,0,0,0,0,1,3,0,0,7,0,0,1,0,1,0,0,0,1,0,5,1,0,4,0,0,1,3,0,1,2,0,1,5
Zotu9505,2,0,0,2,0,0,3,0,0,3,1,0,0,0,0,0,0,0,2,0,0,4,0,0,3,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9506,0,1,6,0,1,0,0,5,0,0,5,2,0,1,0,0,2,3,0,2,0,0,1,0,0,5,2,0,3,0,0,1,0,0,2,0,0,1,0,0,3,0,0,6,0,0,2,0,0,3,3,0,3,0
Zotu9507,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,6,3,0,5,1,0,16,0,0,10,0,0,0,2,0,1,2,0,0,0,2,0,0,0,1,2,0,1,1,0
Zotu9508,0,2,2,0,1,0,0,7,28,0,2,14,0,0,0,0,3,18,1,7,17,0,5,9,1,3,26,1,5,1,0,6,1,0,1,0,0,9,2,0,2,23,0,7,6,2,5,24,0,3,1,0,2,6
Zotu9509,0,0,0,2,1,0,0,0,3,1,1,2,0,0,0,1,2,0,4,0,0,2,1,0,0,1,2,1,0,1,2,1,0,0,5,0,1,0,0,2,0,0,2,1,0,2,0,0,1,0,4,0,0,1
Zotu951,0,0,13,0,0,2,0,0,6,0,0,13,0,0,30,0,0,17,0,12,12,0,0,19,1,1,9,0,2,21,0,1,10,0,0,12,0,0,1,0,0,12,0,0,3,0,3,40,0,1,19,0,2,12
